"Archive_Date","Specialty_HIPE","Speciality","Adult_Child","Age_Profile","Time_Bands","Total"
"31/03/2021","100.00","Cardiology","Adult","16-64"," 9-12 Months","94.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 0-3 Months","476.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 3-6 Months","351.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 6-9 Months","247.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 9-12 Months","194.00"
"31/03/2021","300.00","Dermatology","Child","0-15","15-18 Months","31.00"
"31/03/2021","400.00","Endocrinology","Adult","65+","15-18 Months","18.00"
"31/03/2021","400.00","Endocrinology","Adult","65+","18 Months +","140.00"
"31/03/2021","400.00","Endocrinology","Child","0-15"," 6-9 Months","1.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","65+","15-18 Months","136.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Child","0-15"," 0-3 Months","142.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64"," 6-9 Months","70.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64"," 9-12 Months","35.00"
"31/03/2021","700.00","Gastro-Enterology","Child","0-15"," 0-3 Months","1.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","16-64"," 3-6 Months","1.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","16-64"," 6-9 Months","3.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","16-64","12-15 Months","1.00"
"31/03/2021","1100.00","Haematology","Adult","16-64","18 Months +","22.00"
"31/03/2021","1100.00","Haematology","Adult","65+"," 0-3 Months","56.00"
"31/03/2021","1100.00","Haematology","Adult","65+"," 3-6 Months","39.00"
"31/03/2021","1100.00","Haematology","Adult","65+"," 6-9 Months","21.00"
"31/03/2021","1100.00","Haematology","Adult","65+","12-15 Months","13.00"
"31/03/2021","1300.00","Neurology","Adult","16-64","18 Months +","929.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 0-3 Months","29.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 3-6 Months","30.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 6-9 Months","23.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 9-12 Months","13.00"
"31/03/2021","1300.00","Neurology","Adult","65+","12-15 Months","24.00"
"31/03/2021","1503.00","Gynaecology","Adult","65+"," 0-3 Months","26.00"
"31/03/2021","1503.00","Gynaecology","Adult","65+"," 6-9 Months","9.00"
"31/03/2021","1503.00","Gynaecology","Adult","65+"," 9-12 Months","15.00"
"31/03/2021","1503.00","Gynaecology","Adult","65+","18 Months +","2.00"
"31/03/2021","1700.00","Ophthalmology","Adult","16-64"," 3-6 Months","271.00"
"31/03/2021","1700.00","Ophthalmology","Adult","16-64"," 6-9 Months","167.00"
"31/03/2021","1700.00","Ophthalmology","Adult","16-64","12-15 Months","201.00"
"31/03/2021","1700.00","Ophthalmology","Adult","65+","15-18 Months","271.00"
"31/03/2021","1700.00","Ophthalmology","Child","0-15","18 Months +","2.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64","15-18 Months","464.00"
"31/03/2021","1800.00","Orthopaedics","Adult","65+"," 0-3 Months","229.00"
"31/03/2021","1800.00","Orthopaedics","Child","0-15"," 3-6 Months","46.00"
"31/03/2021","1800.00","Orthopaedics","Child","0-15"," 6-9 Months","28.00"
"31/03/2021","1800.00","Orthopaedics","Child","0-15","12-15 Months","32.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15"," 0-3 Months","158.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15"," 9-12 Months","25.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15","15-18 Months","36.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15","18 Months +","10.00"
"31/03/2021","2300.00","Nephrology","Adult","16-64"," 3-6 Months","22.00"
"31/03/2021","2300.00","Nephrology","Adult","16-64"," 6-9 Months","17.00"
"31/03/2021","2300.00","Nephrology","Adult","16-64"," 9-12 Months","11.00"
"31/03/2021","2300.00","Nephrology","Adult","16-64","12-15 Months","13.00"
"31/03/2021","2300.00","Nephrology","Adult","16-64","18 Months +","53.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","16-64","18 Months +","590.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+"," 3-6 Months","34.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+"," 6-9 Months","34.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+"," 9-12 Months","25.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+","12-15 Months","43.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+","15-18 Months","7.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+","18 Months +","71.00"
"31/03/2021","2500.00","Rheumatology","Child","0-15"," 0-3 Months","1.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 6-9 Months","129.00"
"31/03/2021","2600.00","General Surgery","Adult","65+","15-18 Months","20.00"
"31/03/2021","2600.00","General Surgery","Child","0-15"," 0-3 Months","10.00"
"31/03/2021","2600.00","General Surgery","Child","0-15"," 6-9 Months","9.00"
"31/03/2021","2600.00","General Surgery","Child","0-15"," 9-12 Months","2.00"
"31/03/2021","2600.00","General Surgery","Child","0-15","18 Months +","27.00"
"31/03/2021","2602.00","Gastro-Intestinal Surgery","Adult","16-64"," 3-6 Months","18.00"
"31/03/2021","2602.00","Gastro-Intestinal Surgery","Adult","16-64"," 6-9 Months","3.00"
"31/03/2021","2604.00","Vascular Surgery","Adult","16-64"," 3-6 Months","98.00"
"31/03/2021","2604.00","Vascular Surgery","Adult","16-64"," 6-9 Months","83.00"
"31/03/2021","2604.00","Vascular Surgery","Adult","16-64","12-15 Months","60.00"
"31/03/2021","2605.00","Breast Surgery","Adult","16-64","15-18 Months","283.00"
"31/03/2021","2605.00","Breast Surgery","Child","0-15"," 0-3 Months","5.00"
"31/03/2021","2605.00","Breast Surgery","Child","0-15"," 6-9 Months","3.00"
"31/03/2021","2605.00","Breast Surgery","Child","0-15"," 9-12 Months","3.00"
"31/03/2021","7800.00","Urology","Adult","65+","15-18 Months","116.00"
"31/03/2021","7800.00","Urology","Adult","65+","18 Months +","162.00"
"31/03/2021","7800.00","Urology","Child","0-15"," 0-3 Months","22.00"
"31/03/2021","7800.00","Urology","Child","0-15"," 3-6 Months","14.00"
"31/03/2021","7800.00","Urology","Child","0-15"," 9-12 Months","11.00"
"31/03/2021","7800.00","Urology","Child","0-15","12-15 Months","17.00"
"31/03/2021","8003.00","Pain Relief","Adult","16-64","12-15 Months","66.00"
"31/03/2021","8003.00","Pain Relief","Adult","16-64","18 Months +","119.00"
"31/03/2021","8003.00","Pain Relief","Adult","65+"," 0-3 Months","25.00"
"31/03/2021","8003.00","Pain Relief","Adult","65+"," 6-9 Months","44.00"
"31/03/2021","8003.00","Pain Relief","Adult","65+"," 9-12 Months","18.00"
"31/03/2021","100.00","Cardiology","Adult","16-64","15-18 Months","48.00"
"31/03/2021","100.00","Cardiology","Adult","16-64","18 Months +","175.00"
"31/03/2021","100.00","Cardiology","Adult","65+"," 0-3 Months","52.00"
"31/03/2021","100.00","Cardiology","Adult","65+"," 9-12 Months","20.00"
"31/03/2021","100.00","Cardiology","Child","0-15"," 6-9 Months","1.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64"," 0-3 Months","30.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64"," 3-6 Months","18.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64"," 6-9 Months","6.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64"," 9-12 Months","4.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64","12-15 Months","8.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64"," 3-6 Months","21.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64","12-15 Months","3.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","65+","15-18 Months","6.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 0-3 Months","14.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 3-6 Months","10.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 6-9 Months","6.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 9-12 Months","4.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+","12-15 Months","2.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","65+"," 0-3 Months","2.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","65+"," 3-6 Months","3.00"
"31/03/2021","900.00","Geriatric Medicine","Adult","65+","12-15 Months","1.00"
"31/03/2021","1503.00","Gynaecology","Child","0-15"," 0-3 Months","2.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","16-64","15-18 Months","65.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 0-3 Months","283.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 3-6 Months","281.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64","12-15 Months","15.00"
"31/03/2021","2600.00","General Surgery","Adult","65+"," 6-9 Months","49.00"
"31/03/2021","2602.00","Gastro-Intestinal Surgery","Adult","16-64"," 0-3 Months","1.00"
"31/03/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 3-6 Months","1.00"
"31/03/2021","5000.00","General Medicine","Adult","65+","15-18 Months","21.00"
"31/03/2021","5000.00","General Medicine","Child","0-15"," 6-9 Months","1.00"
"31/03/2021","0.00","Small Volume Specialities","Adult","65+"," 3-6 Months","1.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","16-64"," 3-6 Months","69.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","16-64"," 6-9 Months","82.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","16-64","12-15 Months","53.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64"," 0-3 Months","78.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64"," 3-6 Months","38.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64"," 9-12 Months","4.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 6-9 Months","9.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","16-64","15-18 Months","10.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+"," 0-3 Months","3.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+"," 9-12 Months","3.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+","18 Months +","8.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 0-3 Months","236.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 3-6 Months","130.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 6-9 Months","102.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 9-12 Months","46.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64","12-15 Months","89.00"
"31/03/2021","5000.00","General Medicine","Adult","65+"," 0-3 Months","53.00"
"31/03/2021","5000.00","General Medicine","Adult","65+","15-18 Months","18.00"
"31/03/2021","5000.00","General Medicine","Adult","65+","18 Months +","34.00"
"31/03/2021","300.00","Dermatology","Adult","0-15","12-15 Months","2.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 0-3 Months","36.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 6-9 Months","25.00"
"31/03/2021","300.00","Dermatology","Adult","16-64"," 9-12 Months","9.00"
"31/03/2021","300.00","Dermatology","Adult","65+","12-15 Months","4.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 0-3 Months","10.00"
"31/03/2021","1300.00","Neurology","Adult","65+"," 6-9 Months","1.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64","15-18 Months","40.00"
"31/03/2021","1800.00","Orthopaedics","Adult","65+"," 0-3 Months","7.00"
"31/03/2021","1800.00","Orthopaedics","Adult","65+","18 Months +","74.00"
"31/03/2021","2600.00","General Surgery","Adult","0-15"," 0-3 Months","2.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64"," 6-9 Months","44.00"
"31/03/2021","2600.00","General Surgery","Adult","65+","15-18 Months","12.00"
"31/03/2021","5000.00","General Medicine","Adult","16-64","15-18 Months","15.00"
"31/03/2021","5000.00","General Medicine","Adult","65+"," 0-3 Months","48.00"
"31/03/2021","5000.00","General Medicine","Adult","65+"," 3-6 Months","65.00"
"31/03/2021","5000.00","General Medicine","Adult","65+"," 6-9 Months","62.00"
"31/03/2021","5000.00","General Medicine","Adult","65+"," 9-12 Months","30.00"
"31/03/2021","5000.00","General Medicine","Adult","65+","12-15 Months","21.00"
"31/03/2021","5000.00","General Medicine","Adult","65+","18 Months +","34.00"
"31/03/2021","0.00","Small Volume Specialities","Adult","16-64"," 3-6 Months","1.00"
"31/03/2021","100.00","Cardiology","Adult","65+","15-18 Months","33.00"
"31/03/2021","100.00","Cardiology","Adult","65+","18 Months +","30.00"
"31/03/2021","300.00","Dermatology","Child","0-15"," 0-3 Months","65.00"
"31/03/2021","300.00","Dermatology","Child","0-15"," 3-6 Months","55.00"
"31/03/2021","300.00","Dermatology","Child","0-15"," 6-9 Months","31.00"
"31/03/2021","300.00","Dermatology","Child","0-15"," 9-12 Months","6.00"
"31/03/2021","300.00","Dermatology","Child","0-15","12-15 Months","1.00"
"31/03/2021","400.00","Endocrinology","Adult","16-64","18 Months +","145.00"
"31/03/2021","400.00","Endocrinology","Adult","65+"," 0-3 Months","31.00"
"31/03/2021","400.00","Endocrinology","Adult","65+"," 6-9 Months","27.00"
"31/03/2021","400.00","Endocrinology","Adult","65+"," 9-12 Months","11.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64"," 3-6 Months","91.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64"," 6-9 Months","69.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64"," 9-12 Months","51.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64","12-15 Months","89.00"
"31/03/2021","402.00","Diabetes Mellitus","Adult","16-64","18 Months +","80.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","16-64","15-18 Months","1.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","65+"," 0-3 Months","2.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","65+"," 6-9 Months","1.00"
"31/03/2021","600.00","Otolaryngology (ENT)","Adult","65+"," 9-12 Months","1.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","16-64","15-18 Months","153.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+"," 3-6 Months","42.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+","12-15 Months","24.00"
"31/03/2021","700.00","Gastro-Enterology","Adult","65+","18 Months +","34.00"
"31/03/2021","1100.00","Haematology","Adult","16-64"," 3-6 Months","36.00"
"31/03/2021","1100.00","Haematology","Adult","16-64"," 6-9 Months","11.00"
"31/03/2021","1300.00","Neurology","Adult","16-64"," 3-6 Months","440.00"
"31/03/2021","1300.00","Neurology","Adult","16-64"," 6-9 Months","318.00"
"31/03/2021","1300.00","Neurology","Adult","16-64","12-15 Months","212.00"
"31/03/2021","1300.00","Neurology","Adult","65+","15-18 Months","50.00"
"31/03/2021","1302.00","Paediatric Neurology","Child","0-15"," 3-6 Months","66.00"
"31/03/2021","1302.00","Paediatric Neurology","Child","0-15"," 6-9 Months","42.00"
"31/03/2021","1302.00","Paediatric Neurology","Child","0-15","12-15 Months","45.00"
"31/03/2021","1400.00","Neurosurgery","Adult","16-64"," 0-3 Months","449.00"
"31/03/2021","1400.00","Neurosurgery","Adult","16-64"," 3-6 Months","399.00"
"31/03/2021","1400.00","Neurosurgery","Adult","16-64"," 9-12 Months","234.00"
"31/03/2021","1400.00","Neurosurgery","Adult","16-64","12-15 Months","308.00"
"31/03/2021","1400.00","Neurosurgery","Child","0-15","15-18 Months","1.00"
"31/03/2021","1600.00","Oncology","Adult","65+","15-18 Months","2.00"
"31/03/2021","1700.00","Ophthalmology","Adult","65+"," 0-3 Months","290.00"
"31/03/2021","1700.00","Ophthalmology","Adult","65+"," 9-12 Months","132.00"
"31/03/2021","1700.00","Ophthalmology","Adult","65+","18 Months +","2288.00"
"31/03/2021","1700.00","Ophthalmology","Child","0-15"," 3-6 Months","138.00"
"31/03/2021","1700.00","Ophthalmology","Child","0-15"," 6-9 Months","112.00"
"31/03/2021","1700.00","Ophthalmology","Child","0-15","12-15 Months","123.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64"," 0-3 Months","64.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64"," 6-9 Months","18.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64"," 9-12 Months","2.00"
"31/03/2021","1800.00","Orthopaedics","Adult","16-64","12-15 Months","1.00"
"31/03/2021","1800.00","Orthopaedics","Adult","65+"," 3-6 Months","18.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15"," 6-9 Months","114.00"
"31/03/2021","1900.00","Paediatrics","Child","0-15"," 9-12 Months","64.00"
"31/03/2021","1902.00","Paed Cardiology","Adult","16-64"," 9-12 Months","1.00"
"31/03/2021","1902.00","Paed Cardiology","Adult","16-64","18 Months +","3.00"
"31/03/2021","1902.00","Paed Cardiology","Child","0-15","15-18 Months","110.00"
"31/03/2021","1905.00","Paed Endocrinology","Adult","16-64","15-18 Months","1.00"
"31/03/2021","1905.00","Paed Endocrinology","Child","0-15"," 0-3 Months","62.00"
"31/03/2021","1905.00","Paed Endocrinology","Child","0-15"," 6-9 Months","16.00"
"31/03/2021","1905.00","Paed Endocrinology","Child","0-15"," 9-12 Months","7.00"
"31/03/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 0-3 Months","33.00"
"31/03/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 3-6 Months","21.00"
"31/03/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 9-12 Months","9.00"
"31/03/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15","12-15 Months","39.00"
"31/03/2021","2000.00","Plastic Surgery","Adult","16-64","15-18 Months","133.00"
"31/03/2021","2000.00","Plastic Surgery","Adult","65+","18 Months +","70.00"
"31/03/2021","2000.00","Plastic Surgery","Child","0-15"," 0-3 Months","28.00"
"31/03/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","24.00"
"31/03/2021","2000.00","Plastic Surgery","Child","0-15"," 9-12 Months","14.00"
"31/03/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","18.00"
"31/03/2021","2300.00","Nephrology","Adult","65+","15-18 Months","1.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","16-64"," 3-6 Months","106.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","16-64","12-15 Months","68.00"
"31/03/2021","2400.00","Respiratory Medicine","Adult","65+","15-18 Months","42.00"
"31/03/2021","2500.00","Rheumatology","Adult","16-64"," 0-3 Months","180.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+"," 3-6 Months","45.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+"," 6-9 Months","42.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+"," 9-12 Months","27.00"
"31/03/2021","2500.00","Rheumatology","Adult","65+","12-15 Months","46.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64","15-18 Months","28.00"
"31/03/2021","2600.00","General Surgery","Adult","16-64","18 Months +","20.00"
"31/03/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","74.00"
"31/03/2021","2600.00","General Surgery","Adult","65+"," 3-6 Months","42.00"
"31/03/2021","2600.00","General Surgery","Adult","65+"," 9-12 Months","10.00"
"31/03/2021","2600.00","General Surgery","Adult","65+","12-15 Months","8.00"
"31/03/2021","2603.00","Hepato-Biliary Surgery","Adult","65+"," 0-3 Months","2.00"
"31/03/2021","2603.00","Hepato-Biliary Surgery","Adult","65+"," 6-9 Months","7.00"
"31/03/2021","2604.00","Vascular Surgery","Adult","16-64","15-18 Months","69.00"
